"RowName","Distance"
"Oisterwijk                              ",17349.8319375146
"Heerenveen                              ",18292.9662291275
"Roermond                                ",18658.1428885621
"Weesp                                   ",18780.410600144
"Midden-Groningen                        ",18819.8896173702
"Brielle                                 ",2123.04398211624
"Waadhoeke                               ",2395.64147985461
"Someren                                 ",2651.35048418726
"Druten                                  ",3133.5797819746
"Heumen                                  ",3363.12462599886
"Hardinxveld-Giessendam                  ",3660.31873065721
"Rheden                                  ",3971.30535466615
"Vaals                                   ",4006.64102459903
"Middelburg                              ",4146.27232824859
"Gennep                                  ",4162.55224351599
"De Ronde Venen                          ",14431.0519526471
"Nijmegen                                ",17338.9481693671
"Opsterland                              ",17539.5355166549
"Hengelo                                 ",19093.5072642508
"Dijk en Waard                           ",19148.1269950875
"Hoeksche Waard                          ",20327.5044769396
"Pijnacker-Nootdorp                      ",20494.992201999
"Almelo                                  ",22675.7132251667
"Sint-Michielsgestel                     ",23847.1029397703
"Leidschendam-Voorburg                   ",24650.5331548833
"Boxtel                                  ",3736.42931955095
"Castricum                               ",4007.70435536355
"Bodegraven-Reeuwijk                     ",5460.05449606503
"Voorst                                  ",5531.79790664843
"Edam-Volendam                           ",5742.40038224435
"Berg en Dal                             ",5898.13843767676
"IJsselstein                             ",6077.35866228084
"Valkenburg aan de Geul                  ",6135.50569227998
"Oirschot                                ",6150.76183492744
"Beekdaelen                              ",6185.9372830639
"Zundert                                 ",3121.07914990953
"Waalre                                  ",3936.30614027923
"Harderwijk                              ",4782.02876089218
"Smallingerland                          ",5417.79254401643
"Rhenen                                  ",6426.98537651985
"Houten                                  ",7116.35739546574
"Lingewaard                              ",7189.2138012442
"Veere                                   ",7337.8866862333
"Waterland                               ",8329.16412492874
"Kerkrade                                ",8622.16197365835
"Rheden                                  ",1626.72743260818
"Druten                                  ",1810.79988126794
"Gennep                                  ",3952.77768158038
"Heumen                                  ",3982.72590194204
"Drechterland                            ",4133.01262882174
"Meerssen                                ",4146.27232824859
"Brielle                                 ",4156.95441038268
"Someren                                 ",4316.40930288127
"Bladel                                  ",4551.49708008255
"Soest                                   ",4788.76074470212
"Coevorden                               ",7020.51974358024
"Bronckhorst                             ",9296.76414565842
"Westervoort                             ",14586.765424521
"Borger-Odoorn                           ",15543.1774891751
"Aa en Hunze                             ",15592.5806744746
"Oisterwijk                              ",16304.3268962567
"Opmeer                                  ",17759.0694150904
"Sliedrecht                              ",17829.1921384565
"Steenbergen                             ",18314.6743533703
"Lochem                                  ",18366.3274091474
"Hardenberg                              ",7934.48864893006
"Súdwest-Fryslân                         ",11952.3566312255
"West Maas en Waal                       ",13213.9511558807
"Altena                                  ",14460.7539343563
"Weesp                                   ",18257.9924742563
"Barneveld                               ",19355.2193046217
"Heerenveen                              ",20259.9264593927
"Krimpenerwaard                          ",20507.1711403597
"Venray                                  ",20895.247838444
"Maashorst                               ",21966.2847639286
"Putten                                  ",3772.94409977142
"Leudal                                  ",4087.7596810478
"Hellendoorn                             ",6531.12243798874
"Oss                                     ",6623.2955588589
"Twenterand                              ",7065.58201070513
"Epe                                     ",7651.81554338577
"Hof van Twente                          ",7736.44713159729
"Tynaarlo                                ",8745.08331521204
"Lochem                                  ",8876.44772248448
"Horst aan de Maas                       ",9769.78024676093
"Horst aan de Maas                       ",4899.30078072371
"Papendrecht                             ",5782.95686911116
"Venlo                                   ",6165.62529918905
"Rucphen                                 ",7382.91861258134
"Putten                                  ",10502.9728796184
"Oss                                     ",11551.2628837716
"Berkelland                              ",11582.7321595554
"Moerdijk                                ",11945.6694316392
"Roermond                                ",12130.0209064123
"Oudewater                               ",12482.8363119124
"Berg en Dal                             ",3566.3264194406
"Beekdaelen                              ",4334.70750454976
"Hellendoorn                             ",5096.04739577646
"Bodegraven-Reeuwijk                     ",5248.48512048953
"Tubbergen                               ",5659.42117976742
"Ridderkerk                              ",5753.69030883658
"Goes                                    ",5813.56174646834
"Deurne                                  ",6368.49488183825
"Oss                                     ",6395.08852323406
"Twenterand                              ",6902.05741282989
"Wormerland                              ",1036.51774225046
"Beesel                                  ",2169.63570444441
"Kapelle                                 ",2343.34313535171
"Tytsjerksteradiel                       ",2559.42514248805
"Oostzaan                                ",2734.02965419178
"Oude IJsselstreek                       ",2828.09566493073
"Bunnik                                  ",2908.19361459996
"Vlissingen                              ",2975.26108770306
"Hattem                                  ",3307.91673716253
"Peel en Maas                            ",3309.03283150832
"Zoetermeer                              ",2309.22976119744
"Ooststellingwerf                        ",2792.49119783752
"Eemnes                                  ",3198.25578558063
"Schagen                                 ",3830.65282425855
"Schouwen-Duiveland                      ",3848.86321788655
"Renkum                                  ",4016.83287304812
"Utrechtse Heuvelrug                     ",4100.61198725264
"Ouder-Amstel                            ",4617.64605616325
"Doesburg                                ",4869.00668617327
"Boekel                                  ",5309.84554200967
"Elburg                                  ",2770.07150449226
"Maasdriel                               ",3355.67433312591
"Wijdemeren                              ",3975.30645988457
"Gilze en Rijen                          ",3986.9212721096
"Purmerend                               ",4068.98236172142
"Loon op Zand                            ",4163.15761772239
"Laarbeek                                ",4254.83327757975
"Zutphen                                 ",4440.68317491802
"Koggenland                              ",4464.35688201559
"Goirle                                  ",4496.71016744464
"Heeze-Leende                            ",1519.11968257935
"Bergeijk                                ",2430.4075872166
"Hilvarenbeek                            ",2497.28208658934
"Oegstgeest                              ",2748.98555470923
"Oldenzaal                               ",2872.72976626762
"Dantumadiel                             ",3339.70990356947
"Heerde                                  ",4098.55727665236
"Asten                                   ",4362.01947611425
"Eersel                                  ",4610.02410080468
"Soest                                   ",4730.65974151598
"Capelle aan den IJssel                  ",5454.14283091303
"Zeewolde                                ",6404.31526706798
"Veendam                                 ",6976.5135339939
"Katwijk                                 ",7559.35222820051
"Veldhoven                               ",8415.41710433892
"Roerdalen                               ",10838.873745459
"Assen                                   ",11187.2974935862
"Bergen op Zoom                          ",11264.5991508797
"Lansingerland                           ",11350.0351250558
"Stein                                   ",12157.8464137363
"Zaanstad                                ",1842.44488112942
"Kaag en Braassem                        ",3302.36963255175
"Halderberge                             ",3744.81015006101
"Achtkarspelen                           ",3915.7433087474
"Bernheze                                ",3999.44135223908
"Ermelo                                  ",4045.17396659278
"Simpelveld                              ",4097.73221306615
"Ommen                                   ",4167.65358685196
"Valkenswaard                            ",4376.71455317799
"Aalten                                  ",4410.80813117052
"Zoeterwoude                             ",3025.35552456236
"Etten-Leur                              ",3675.65518377336
"Heusden                                 ",3783.09846950882
"De Bilt                                 ",5300.73269369433
"Noordoostpolder                         ",5351.09299769683
"Lingewaard                              ",5384.58002726304
"Wierden                                 ",5426.74361104337
"Zeist                                   ",6557.25599088521
"Roermond                                ",6759.56359981915
"Smallingerland                          ",7095.55883775196
"Breda                                   ",30050.2619965284
"Arnhem                                  ",33167.9966237034
"Haarlem                                 ",41479.811803575
"Enschede                                ",44600.5625193226
"'s-Hertogenbosch                        ",54664.6464189608
"Amersfoort                              ",57087.1491947181
"Woudenberg                              ",59748.2560428336
"Haarlemmermeer                          ",68471.2916953521
"Tiel                                    ",69406.274860851
"Apeldoorn                               ",69926.9908274337
"Dijk en Waard                           ",6602.67173801636
"Hengelo                                 ",9211.5732657348
"Pijnacker-Nootdorp                      ",10362.2640412219
"Sint-Michielsgestel                     ",12923.1724069595
"Helmond                                 ",13019.7804140469
"Heerlen                                 ",13562.0794168888
"De Ronde Venen                          ",14950.1385625686
"Amstelveen                              ",15748.6983919307
"Scherpenzeel                            ",16214.1130543733
"Hilversum                               ",16362.2342939465
"Noordenveld                             ",12014.916817856
"De Fryske Marren                        ",12231.9899873242
"Dronten                                 ",12344.1106739206
"Goeree-Overflakkee                      ",17809.0527496552
"Eemsdelta                               ",19643.932172811
"Hollands Kroon                          ",22959.1244837428
"Steenbergen                             ",24007.584427218
"Vught                                   ",24655.1047099784
"Schiermonnikoog                         ",26644.3845885019
"Midden-Drenthe                          ",28674.6374791383
"Baarle-Nassau                           ",6016.11317795801
"Alphen-Chaam                            ",6252.0523334342
"Bergen (L.)                             ",9089.8328664503
"Renswoude                               ",10301.5484869994
"Ouder-Amstel                            ",10807.7849566875
"Peel en Maas                            ",11162.7395624909
"Eemnes                                  ",11298.8187294071
"Gulpen-Wittem                           ",11788.9040130964
"Lopik                                   ",11847.8458354251
"Oostzaan                                ",11943.9486196986
"Opmeer                                  ",4865.95881507437
"Lochem                                  ",5044.67392999786
"Hof van Twente                          ",6197.45423944381
"Dalfsen                                 ",7000.20129853421
"Tynaarlo                                ",7223.17665989141
"Epe                                     ",7254.91724694362
"Westland                                ",8547.73499706209
"Hulst                                   ",8619.68886155411
"Dinkelland                              ",8982.55784395514
"Leudal                                  ",9197.7792026119
"Noardeast-Fryslân                       ",12014.916817856
"De Fryske Marren                        ",15031.5601681928
"Hollands Kroon                          ",21151.8286481335
"Dronten                                 ",22984.3785761112
"Goeree-Overflakkee                      ",27035.290389785
"Eemsdelta                               ",30947.4139056885
"Steenbergen                             ",34234.3702467272
"Vught                                   ",34664.1870335942
"Schiermonnikoog                         ",35717.239874044
"West Maas en Waal                       ",37357.3968112073
"De Bilt                                 ",3561.26567107819
"Etten-Leur                              ",4130.31755679875
"Heusden                                 ",4333.60776259227
"Reusel-De Mierden                       ",4967.35726417982
"Nijkerk                                 ",5351.09299769683
"Zoeterwoude                             ",5388.24092445763
"Lingewaard                              ",5496.58276568269
"Smallingerland                          ",5665.60756406583
"Zeist                                   ",5728.4144804649
"Wierden                                 ",6189.32021550024
"Goirle                                  ",1698.55235126857
"Borne                                   ",2132.48705506036
"Wijdemeren                              ",2548.72543244658
"Duiven                                  ",2617.12992035168
"Bloemendaal                             ",2620.37902029458
"Loon op Zand                            ",2668.06992224717
"Heiloo                                  ",2799.4408691737
"Baarn                                   ",3211.92003947794
"Steenwijkerland                         ",3226.78450163626
"Lisse                                   ",3265.5079635487
"Buren                                   ",3102.53923585182
"Wijk bij Duurstede                      ",3792.1649858623
"Achtkarspelen                           ",4347.36959436393
"Ommen                                   ",4572.31245760829
"Drimmelen                               ",4928.90203290753
"Voorschoten                             ",5220.98978547172
"Gemert-Bakel                            ",5383.62954984832
"Aalten                                  ",5431.2518980434
"Dalfsen                                 ",5618.72164642457
"Ermelo                                  ",6485.9230037058
"Voerendaal                              ",1758.76719039218
"Sittard-Geleen                          ",2391.32203812034
"Leiderdorp                              ",3784.37949207
"Albrandswaard                           ",3795.06008648084
"Heiloo                                  ",4026.8390978533
"Heemstede                               ",4170.69371447964
"Lisse                                   ",4763.52811054999
"Dongen                                  ",4793.25907186332
"Borne                                   ",4801.48719669229
"Baarn                                   ",5016.73879128663
"Bergeijk                                ",679.184290159895
"Oldenzaal                               ",2379.54546710081
"Dantumadiel                             ",2742.4730190104
"Nederweert                              ",2748.98555470923
"Eersel                                  ",3041.70003616399
"Soest                                   ",3350.15139210156
"West Betuwe                             ",3429.68848002264
"Heerde                                  ",3781.37333121182
"Rijswijk                                ",3849.92676943341
"Heeze-Leende                            ",4033.96152063948
"Boxtel                                  ",2718.66199627685
"Bernheze                                ",3025.6169717927
"Halderberge                             ",3618.87995794279
"Voorst                                  ",3737.87869118301
"Echt-Susteren                           ",4154.76644108908
"Leusden                                 ",4507.67383358645
"Berg en Dal                             ",4624.92834322868
"Valkenburg aan de Geul                  ",4646.08385524842
"Zaanstad                                ",5370.83328450996
"Deurne                                  ",5497.15135956797
"Bronckhorst                             ",10588.6264123351
"Coevorden                               ",11106.0449922553
"Berkelland                              ",12078.7167000472
"Steenbergen                             ",12494.3954711703
"Hof van Twente                          ",12515.4170945279
"Lochem                                  ",13189.0553497967
"Eemsdelta                               ",13552.1829758161
"Vught                                   ",14267.0971861833
"Moerdijk                                ",14328.9454304914
"Horst aan de Maas                       ",15090.0058681234
"Westvoorne                              ",1579.76904008149
"Purmerend                               ",2299.35796473711
"Losser                                  ",2461.0248535925
"Haaksbergen                             ",2839.58167693764
"Zutphen                                 ",2849.5388276
"Koggenland                              ",3537.19014756063
"Winterswijk                             ",3756.44871520962
"Zuidplas                                ",4760.65698407268
"Voorschoten                             ",4797.95332407476
"Elburg                                  ",4797.98213939985
"Uitgeest                                ",3024.45040627219
"Overbetuwe                              ",3073.86776878902
"Best                                    ",3206.89351553805
"IJsselstein                             ",3663.6866773784
"Aalsmeer                                ",3704.33206124937
"Waalwijk                                ",3708.76530667552
"Culemborg                               ",4305.4860434102
"Reimerswaal                             ",4695.15144164701
"Hendrik-Ido-Ambacht                     ",4983.19186766875
"Maassluis                               ",5178.22297511415
"Oirschot                                ",2379.54546710081
"Bergeijk                                ",2416.59896341946
"Nederweert                              ",2872.72976626762
"Heeze-Leende                            ",3590.65799262475
"Dantumadiel                             ",4369.67703268789
"Stadskanaal                             ",4467.37257232929
"Hilvarenbeek                            ",5010.897856672
"Eersel                                  ",5223.07225107982
"Heerde                                  ",5432.73295680912
"West Betuwe                             ",5467.52318147806
"Tilburg                                 ",6627.02756369702
"Stadskanaal                             ",7361.17480365736
"Olst-Wijhe                              ",9212.36698628534
"Borsele                                 ",9381.7946332245
"Stede Broec                             ",10225.671923155
"Zuidplas                                ",10477.9933112214
"Veenendaal                              ",10617.2063171062
"Oirschot                                ",11208.6770878637
"Heeze-Leende                            ",11239.2778366762
"Bergeijk                                ",11307.0012107543
"Achtkarspelen                           ",3195.1386605279
"Gemert-Bakel                            ",3262.00000613121
"Nieuwkoop                               ",4167.65358685196
"Wijk bij Duurstede                      ",4257.94200406722
"Aalten                                  ",4368.96830041144
"Bernheze                                ",4430.86528682604
"Echt-Susteren                           ",4441.98122801076
"Nunspeet                                ",4572.31245760829
"Son en Breugel                          ",4605.54298753144
"Drimmelen                               ",4615.92033943395
"Doetinchem                              ",4746.46005460912
"Woensdrecht                             ",7971.76511382517
"Roerdalen                               ",7972.22535243454
"Sluis                                   ",7981.09286814782
"Hoogeveen                               ",8586.59363193578
"Pekela                                  ",9545.75639643083
"Gooise Meren                            ",9903.74323677669
"Maashorst                               ",10168.2758145125
"Waterland                               ",10635.9648396373
"Waalre                                  ",11188.2860626639
"Westland                                ",1283.95121792068
"Woerden                                 ",2530.62530217336
"Opmeer                                  ",6388.67529774366
"Hulst                                   ",6734.63760123735
"Zandvoort                               ",7103.4736115509
"Dinkelland                              ",7422.69645816128
"Borger-Odoorn                           ",7504.47130782709
"Aa en Hunze                             ",7658.22227151968
"Westervoort                             ",7740.75271146159
"Noordenveld                             ",9351.18971628744
"Zoetermeer                              ",1451.19022874329
"Schagen                                 ",1466.10027965348
"Schouwen-Duiveland                      ",2019.72452081961
"Doesburg                                ",2707.88054758699
"Eemnes                                  ",2758.07382424764
"Mook en Middelaar                       ",2792.49119783752
"Utrechtse Heuvelrug                     ",2998.40392208922
"Landsmeer                               ",3447.12824391551
"Laren                                   ",3647.38358416002
"Boekel                                  ",3794.50219001123
"Peel en Maas                            ",1642.63630484657
"Boekel                                  ",2136.28961051633
"Vlissingen                              ",2241.84081727495
"Kapelle                                 ",2273.59171356688
"Montfoort                               ",2734.02965419178
"Landsmeer                               ",2815.44316582665
"Hattem                                  ",2817.16119702086
"Wormerland                              ",2955.94437701388
"Ouder-Amstel                            ",3062.42110428987
"Beesel                                  ",3077.21778559789
"Noordenveld                             ",4865.95881507437
"Westland                                ",5480.23690455075
"Ooststellingwerf                        ",6388.67529774366
"Hulst                                   ",7070.27237947733
"Lochem                                  ",7847.67954939548
"Woerden                                 ",8251.45589577985
"Hof van Twente                          ",8484.78876224977
"Dalfsen                                 ",8740.24081762053
"Dinkelland                              ",8833.53262007901
"Westervoort                             ",9185.21368504838
"Pijnacker-Nootdorp                      ",10711.1030757808
"Sint-Michielsgestel                     ",15336.7971956338
"Deventer                                ",15899.8569207399
"Velsen                                  ",16319.4773246572
"Helmond                                 ",16559.8400158335
"Nissewaard                              ",17302.1609979794
"Meierijstad                             ",17539.5355166549
"Dijk en Waard                           ",18075.7846059307
"Amstelveen                              ",19909.1787927077
"Hilversum                               ",20023.7133012336
"Putten                                  ",5599.08395543414
"Hellendoorn                             ",5978.98723029243
"Montferland                             ",6395.08852323406
"Leudal                                  ",6478.11910125154
"Goes                                    ",6551.91400431965
"Moerdijk                                ",6623.2955588589
"Ridderkerk                              ",8351.10719665363
"Twenterand                              ",8383.41798373432
"Venlo                                   ",8463.86833191538
"Papendrecht                             ",8537.32054686949
"Tytsjerksteradiel                       ",2461.65555064067
"Montfoort                               ",2828.09566493073
"Bunnik                                  ",3127.18388490348
"Wormerland                              ",3186.99766865305
"Beesel                                  ",3336.82693587786
"Beek                                    ",3869.67674489743
"Blaricum                                ",3966.39245284679
"Westerveld                              ",4001.87144096359
"Hattem                                  ",4180.24594132929
"Vlissingen                              ",4363.04201790448
"Eemnes                                  ",1569.07138460938
"Boekel                                  ",1658.18766730428
"Zoetermeer                              ",2911.41431781875
"Opmeer                                  ",3062.42110428987
"Landsmeer                               ",3135.63760980123
"Utrechtse Heuvelrug                     ",3272.87999016157
"Peel en Maas                            ",3679.76018919712
"Schouwen-Duiveland                      ",3779.9522867359
"Schagen                                 ",3814.82898437138
"Oostzaan                                ",3842.60514364929
"Roermond                                ",5443.79271280603
"Utrecht                                 ",5924.06027062521
"Waterland                               ",6227.19624791125
"Heusden                                 ",6272.60656107172
"Zeist                                   ",6966.28001518745
"Lingewaard                              ",7169.77203333551
"Waalre                                  ",8051.7799311705
"Zoeterwoude                             ",8469.00614298986
"Woensdrecht                             ",8590.09906985944
"Nijkerk                                 ",8752.17533302436
"Oldenzaal                               ",3073.86776878902
"Maassluis                               ",3438.22313121182
"Hendrik-Ido-Ambacht                     ",3800.02344071718
"Uitgeest                                ",3970.57822237517
"IJsselstein                             ",4227.54953489607
"Waalwijk                                ",4636.10753326538
"Krimpen aan den IJssel                  ",4747.51412636129
"Aalsmeer                                ",4876.27286562186
"Best                                    ",5157.17238804366
"Culemborg                               ",6073.81849004397
"Venlo                                   ",2028.30300004708
"Horst aan de Maas                       ",4681.06526444569
"Molenlanden                             ",5782.95686911116
"Rucphen                                 ",6008.2599136522
"Roermond                                ",8367.59685572865
"Oude IJsselstreek                       ",8537.32054686949
"Zeist                                   ",9192.55117309662
"Overbetuwe                              ",9485.82544747688
"Putten                                  ",9808.85280040434
"Utrecht                                 ",10577.7237726271
"Opmeer                                  ",1642.63630484657
"Kapelle                                 ",2463.58426890577
"Vlissingen                              ",2884.38142762014
"Boekel                                  ",3233.49831451943
"Montfoort                               ",3309.03283150832
"Wormerland                              ",3615.9656123918
"Beesel                                  ",3646.13184758862
"Oudewater                               ",3679.76018919712
"Hattem                                  ",3922.47363024916
"Landsmeer                               ",4060.20102088554
"Oosterhout                              ",9545.75639643083
"Houten                                  ",9933.36934327925
"Doetinchem                              ",10180.6704175118
"Woensdrecht                             ",10228.1680710673
"Gooise Meren                            ",11336.6436470412
"Rijssen-Holten                          ",12060.0778351551
"Lansingerland                           ",12078.5534324272
"Roerdalen                               ",12678.3932842454
"Harderwijk                              ",12687.9548028829
"Barendrecht                             ",12752.9328101421
"Helmond                                 ",7492.16017781254
"Sint-Michielsgestel                     ",9049.87442233316
"Nissewaard                              ",10362.2640412219
"Dijk en Waard                           ",10545.2376976529
"Oss                                     ",10711.1030757808
"Amstelveen                              ",11684.3402509513
"Hilversum                               ",12165.0405338412
"Heerlen                                 ",15616.229064342
"Hengelo                                 ",17141.9629596496
"Deventer                                ",17298.9084944687
"Westvoorne                              ",1555.11776081427
"Oldebroek                               ",2299.35796473711
"Koggenland                              ",3129.63244647035
"Zutphen                                 ",3256.76629496192
"Eijsden-Margraten                       ",3324.88773494685
"Haaksbergen                             ",3416.68715717433
"Losser                                  ",3452.71753550736
"Elburg                                  ",3523.37902587843
"Maasdriel                               ",3832.15101346489
"Neder-Betuwe                            ",4068.98236172142
"Moerdijk                                ",3772.94409977142
"Leudal                                  ",4136.02688700158
"Oude IJsselstreek                       ",5599.08395543414
"Hellendoorn                             ",6027.8785389223
"Twenterand                              ",7393.99783675922
"Hof van Twente                          ",7861.92388541126
"Epe                                     ",8167.28831069407
"Horst aan de Maas                       ",8292.65706453607
"Lochem                                  ",9315.20150989768
"Venlo                                   ",9502.55419453107
"Teylingen                               ",7916.35195718331
"Veenendaal                              ",9259.22292419834
"Borsele                                 ",10953.3730503439
"Hulst                                   ",16036.1613947977
"Stede Broec                             ",16393.7529937473
"Uithoorn                                ",17094.9400969995
"Enkhuizen                               ",17376.3292271412
"Tilburg                                 ",17818.469928981
"Wassenaar                               ",17946.1477320343
"Dinkelland                              ",18196.2893115602
"Valkenburg aan de Geul                  ",2486.06496294847
"Leusden                                 ",3890.93242295468
"Voorst                                  ",4363.53309372119
"Oldenzaal                               ",4695.15144164701
"Best                                    ",4808.55894005678
"Boxtel                                  ",5179.15196340096
"Simpelveld                              ",5260.58136426004
"Halderberge                             ",5361.34797415725
"Oisterwijk                              ",5735.6290143279
"Culemborg                               ",5994.48005668548
"Mook en Middelaar                       ",4016.83287304812
"Zoetermeer                              ",5734.17618320191
"Rotterdam                               ",6160.61857121507
"Eemnes                                  ",6327.2675097549
"Oostzaan                                ",6337.59430225697
"Schagen                                 ",7201.88581761749
"Oudewater                               ",7655.85900666934
"Schouwen-Duiveland                      ",7701.75684762899
"Utrechtse Heuvelrug                     ",7809.11434542996
"Baarle-Nassau                           ",8507.09934760374
"Lopik                                   ",2124.21894116402
"Gulpen-Wittem                           ",2860.00826222583
"Bergen (L.)                             ",4191.03113684449
"Pekela                                  ",4595.53358055406
"Hilvarenbeek                            ",4758.83922296183
"Alphen-Chaam                            ",4944.15234494246
"Kapelle                                 ",5221.6814437497
"Opmeer                                  ",5512.66188515131
"Montfoort                               ",5829.67957009646
"Asten                                   ",6023.02574957139
"Zeist                                   ",4505.20767889783
"De Bilt                                 ",4836.29147488031
"Noordwijk                               ",4967.35726417982
"Heusden                                 ",6242.13106478869
"Etten-Leur                              ",6410.3885334666
"Wierden                                 ",6444.59607267981
"Roermond                                ",7134.07683446149
"Nijkerk                                 ",7647.19034809517
"Lingewaard                              ",7754.93895720656
"Goes                                    ",7760.2703754444
"Midden-Delfland                         ",1626.72743260818
"Druten                                  ",2054.22590529864
"Geertruidenberg                         ",3661.03924180007
"Meerssen                                ",3971.30535466615
"Bunschoten                              ",4077.8282308111
"Weert                                   ",4239.79331217926
"Brielle                                 ",4416.12764647944
"Someren                                 ",4517.13239456184
"Drechterland                            ",4602.9093853779
"Laarbeek                                ",4693.23609463662
"Veere                                   ",3000.29065758636
"Zwartewaterland                         ",3901.56303422103
"Smallingerland                          ",4331.83760775955
"Zundert                                 ",5319.34526892173
"Harderwijk                              ",5344.21650571906
"Barendrecht                             ",5913.20289183451
"Kerkrade                                ",5992.80686907229
"Middelburg                              ",6426.98537651985
"Lingewaard                              ",6754.56113378212
"Etten-Leur                              ",6972.51267980202
"Bodegraven-Reeuwijk                     ",5059.25628230079
"Montferland                             ",5753.69030883658
"Edam-Volendam                           ",6530.96984375215
"Goes                                    ",6996.99009217535
"Beekdaelen                              ",7033.37994281554
"Tubbergen                               ",7278.81145380206
"Berg en Dal                             ",7384.22835643644
"Hellendoorn                             ",7657.95253641598
"Wierden                                 ",8023.27017306534
"Castricum                               ",8148.31967770043
"Roerdalen                               ",9703.39379392592
"Gooise Meren                            ",10760.0167309349
"Pijnacker-Nootdorp                      ",12060.0778351551
"Doetinchem                              ",12077.7311304731
"Oosterhout                              ",12398.7246178791
"Nieuwegein                              ",12422.5592785867
"Middelburg                              ",14962.3233189234
"Zeewolde                                ",15329.2761430539
"Woensdrecht                             ",15477.7208677505
"Capelle aan den IJssel                  ",15874.3766809913
"Brummen                                 ",1277.91559189173
"Cranendonck                             ",2183.37935778462
"Winterswijk                             ",2595.41191913731
"Eersel                                  ",2626.20400959255
"West Betuwe                             ",2851.45038533024
"Bladel                                  ",2957.11374485325
"Soest                                   ",3106.24974849094
"Dantumadiel                             ",3485.74344867777
"Heerde                                  ",3507.78982266612
"Bergeijk                                ",3790.3237711309
"Doetinchem                              ",5119.94238834774
"Gooise Meren                            ",7797.01591187295
"Oosterhout                              ",7972.22535243454
"Rijswijk                                ",9703.39379392592
"Sluis                                   ",10659.5554457022
"Nieuwegein                              ",10838.873745459
"Zeewolde                                ",11767.4847792551
"Stein                                   ",11797.634645555
"Maashorst                               ",11825.6822268316
"Hoogeveen                               ",12252.27070016
"Zeist                                   ",4085.22141994776
"Heusden                                 ",4893.087578411
"Overbetuwe                              ",5443.79271280603
"Noordwijk                               ",6564.73505405968
"Nijkerk                                 ",6759.56359981915
"Rheden                                  ",7134.07683446149
"De Bilt                                 ",7284.90968303657
"Lingewaard                              ",7380.94249334054
"Zoeterwoude                             ",7767.97541770055
"Peel en Maas                            ",8367.59685572865
"Almelo                                  ",9363.37225843339
"Hengelo                                 ",10802.0545754037
"Leidschendam-Voorburg                   ",12006.9466584973
"Hoorn                                   ",13301.7045550561
"Assen                                   ",13800.2430098169
"Vijfheerenlanden                        ",13960.2642894037
"Meierijstad                             ",14431.0519526471
"Gouda                                   ",14758.2514577439
"Nissewaard                              ",14950.1385625686
"Bergen op Zoom                          ",15201.6688560829
"'s-Gravenhage                           ",167982.984007339
"Amsterdam                               ",420869.014351283
"Urk                                     ",461205.720127179
"Groningen                               ",658200.68881547
"Eindhoven                               ",664448.537928303
"Tiel                                    ",690157.721723882
"Almere                                  ",708660.727158843
"Breda                                   ",754295.54573724
"Nijmegen                                ",754907.463038418
"Arnhem                                  ",782878.778636367
"Renswoude                               ",6160.61857121507
"Mook en Middelaar                       ",9830.54724977201
"Baarle-Nassau                           ",10557.9974706381
"Zoetermeer                              ",11667.8080829263
"Eemnes                                  ",11898.0852711686
"Oostzaan                                ",12335.5889336505
"Oudewater                               ",13065.9327294304
"Schagen                                 ",13280.3847161895
"Utrechtse Heuvelrug                     ",13406.1952715899
"Schouwen-Duiveland                      ",13591.1746195831
"Laarbeek                                ",2172.74046310184
"Elburg                                  ",2442.40969126803
"Loon op Zand                            ",2706.18041342406
"Wijdemeren                              ",2941.75566116562
"Maasgouw                                ",3230.85431116911
"Koggenland                              ",3583.26273527354
"Goirle                                  ",3692.33818738208
"Putten                                  ",4150.0661079072
"Winterswijk                             ",4399.5696539548
"Maasdriel                               ",4481.68488517432
"Venlo                                   ",5874.80624106021
"Peel en Maas                            ",6008.2599136522
"Horst aan de Maas                       ",7015.07285920823
"Molenlanden                             ",7382.91861258134
"Heerenveen                              ",7616.37404018474
"Utrecht                                 ",8580.00915034477
"Overbetuwe                              ",10380.3644035265
"De Ronde Venen                          ",10569.1767905547
"Weesp                                   ",10948.2535762559
"Zeist                                   ",11827.9295779101
"Oostzaan                                ",1466.10027965348
"Schouwen-Duiveland                      ",1831.23869279786
"Zoetermeer                              ",2047.6921326215
"Doesburg                                ",2421.31392636312
"Landsmeer                               ",2881.93217477442
"Utrechtse Heuvelrug                     ",3065.47940948883
"Eemnes                                  ",3188.35022072545
"Laren                                   ",3247.55278017156
"Boekel                                  ",3316.35050921943
"Hattem                                  ",3484.02612648068
"Leidschendam-Voorburg                   ",9528.68684866913
"Hengelo                                 ",10023.868719711
"Vijfheerenlanden                        ",11201.769237491
"Gouda                                   ",11238.1529189632
"Hoorn                                   ",11928.2990836917
"Almelo                                  ",15922.0290550545
"Nissewaard                              ",16214.1130543733
"Dijk en Waard                           ",16711.2888868573
"Heerlen                                 ",17041.8861071772
"Roosendaal                              ",17440.186900948
"Ameland                                 ",9454.69660539142
"Vlaardingen                             ",15958.275944788
"Noord-Beveland                          ",18775.4276774192
"Baarle-Nassau                           ",22709.3008773938
"Rozendaal                               ",23890.0177063559
"Alphen-Chaam                            ",24815.6925813083
"Renswoude                               ",25656.7866154357
"Eemnes                                  ",26667.180364823
"Bergen (L.)                             ",26802.26169132
"Weststellingwerf                        ",26829.2712646095
