"ID";"Persoonskenmerken";"RegioS";"Perioden";"BeroepsEnNietBeroepsbevolking_1";"Beroepsbevolking_2";"WerkzameBeroepsbevolking_3";"Werknemer_4";"Zelfstandige_5";"PositieInDeWerkkringOnbekend_6";"Beroepsniveau1_7";"Beroepsniveau2_8";"Beroepsniveau3_9";"Beroepsniveau4_10";"BeroepsniveauOnbekend_11";"WerklozeBeroepsbevolking_12";"Werkloosheidspercentage_13";"NietBeroepsbevolking_14";"BrutoArbeidsparticipatie_15";"NettoArbeidsparticipatie_16"
"21329";"53310  ";"GM1696";"2022JJ00";"       5";"       4";"       4";"       3";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.2";"       0";"    91.4";"    89.3"
"21339";"53310  ";"GM0352";"2022JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.1";"       0";"    92.5";"    90.5"
"21349";"53310  ";"GM0294";"2022JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.5";"       1";"    89.5";"    87.2"
"21359";"53310  ";"GM0873";"2022JJ00";"       5";"       4";"       4";"       3";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.2";"       1";"    88.2";"    86.2"
"21369";"53310  ";"GM0632";"2022JJ00";"      12";"      11";"      11";"      10";"       1";"       0";"       0";"       3";"       2";"       6";"       0";"       0";"     2.1";"       1";"    91.9";"    90.0"
"21379";"53310  ";"GM1690";"2022JJ00";"       4";"       4";"       4";"       3";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     1.9";"       0";"    92.6";"    90.8"
"21389";"53310  ";"GM0880";"2022JJ00";"       3";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.5";"       0";"    90.9";"    88.6"
"21399";"53310  ";"GM0351";"2022JJ00";"       3";"       3";"       3";"       2";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     1.9";"       0";"    92.8";"    91.0"
"21409";"53310  ";"GM0479";"2022JJ00";"      41";"      36";"      35";"      30";"       5";"       0";"       2";"      14";"       7";"      13";"       0";"       1";"     3.1";"       5";"    87.2";"    84.5"
"21419";"53310  ";"GM0297";"2022JJ00";"       7";"       7";"       6";"       5";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.2";"       1";"    91.7";"    89.7"
"21429";"53310  ";"GM0473";"2022JJ00";"       4";"       3";"       3";"       3";"       1";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     3.1";"       0";"    88.2";"    85.5"
"21439";"53310  ";"GM0050";"2022JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.3";"       0";"    92.3";"    90.2"
"21449";"53310  ";"GM0355";"2022JJ00";"      15";"      13";"      13";"      11";"       2";"       0";"       0";"       3";"       2";"       8";"       0";"       0";"     2.8";"       2";"    89.2";"    86.7"
"21459";"53310  ";"GM0299";"2022JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       .";"       3";"       2";"       3";"       0";"       0";"     2.6";"       1";"    90.6";"    88.2"
"21469";"53310  ";"GM0637";"2022JJ00";"      31";"      28";"      27";"      24";"       3";"       0";"       1";"       9";"       5";"      13";"       0";"       1";"     3.4";"       3";"    89.8";"    86.7"
"21479";"53310  ";"GM0638";"2022JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.1";"       0";"    93.3";"    91.3"
"21489";"53310  ";"GM1892";"2022JJ00";"      11";"      10";"      10";"       9";"       1";"       0";"       0";"       3";"       2";"       5";"       0";"       0";"     2.3";"       1";"    92.2";"    90.1"
"21499";"53310  ";"GM0879";"2022JJ00";"       5";"       5";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.2";"       0";"    92.1";"    90.1"
"21509";"53310  ";"GM0301";"2022JJ00";"      10";"       9";"       8";"       7";"       1";"       0";"       .";"       3";"       2";"       3";"       0";"       0";"     3.0";"       1";"    88.4";"    85.7"
"21519";"53310  ";"GM1896";"2022JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.0";"       0";"    93.4";"    91.5"
"21529";"53310  ";"GM0642";"2022JJ00";"      11";"      10";"       9";"       8";"       1";"       0";"       0";"       3";"       2";"       4";"       0";"       0";"     2.8";"       1";"    89.0";"    86.5"
"21539";"53310  ";"GM0193";"2022JJ00";"      37";"      33";"      33";"      30";"       3";"       0";"       1";"       8";"       6";"      17";"       0";"       1";"     2.8";"       3";"    91.2";"    88.6"
"22479";"53825  ";"GM1680";"2022JJ00";"      12";"       7";"       7";"       5";"       2";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.2";"       4";"    62.1";"    60.8"
"22489";"53825  ";"GM0358";"2022JJ00";"      13";"       9";"       9";"       7";"       2";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     1.9";"       4";"    70.5";"    69.2"
"22499";"53825  ";"GM0197";"2022JJ00";"      11";"       7";"       7";"       6";"       2";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     1.9";"       4";"    63.6";"    62.4"
"22509";"53825  ";"GM0059";"2022JJ00";"      11";"       7";"       7";"       5";"       2";"       0";"       0";"       3";"       1";"       1";"       0";"       0";"     2.5";"       4";"    62.4";"    60.8"
"22519";"53825  ";"GM0482";"2022JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.2";"       2";"    65.8";"    64.3"
"22529";"53825  ";"GM0613";"2022JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     2.0";"       3";"    68.9";"    67.5"
"22539";"53825  ";"GM0361";"2022JJ00";"      43";"      27";"      26";"      20";"       6";"       0";"       1";"       8";"       5";"      12";"       0";"       1";"     2.4";"      17";"    61.5";"    60.0"
"22549";"53825  ";"GM0141";"2022JJ00";"      28";"      17";"      16";"      13";"       4";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     3.0";"      11";"    59.9";"    58.1"
"22559";"53825  ";"GM0034";"2022JJ00";"      79";"      51";"      50";"      40";"       9";"       0";"       3";"      20";"      11";"      16";"       0";"       1";"     2.8";"      28";"    64.8";"    63.0"
"22569";"53825  ";"GM0484";"2022JJ00";"      43";"      29";"      28";"      22";"       6";"       0";"       1";"      11";"       6";"      10";"       0";"       1";"     2.3";"      15";"    66.4";"    64.9"
"22579";"53825  ";"GM1723";"2022JJ00";"       5";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     1.7";"       2";"    63.3";"    62.2"
"22589";"53825  ";"GM1959";"2022JJ00";"      22";"      14";"      14";"      10";"       4";"       0";"       1";"       7";"       3";"       4";"       0";"       0";"     1.8";"       8";"    64.4";"    63.3"
"22599";"53825  ";"GM0060";"2022JJ00";"       1";"       1";"       1";"       1";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"     2.2";"       1";"    61.5";"    60.1"
"22609";"53825  ";"GM0307";"2022JJ00";"      58";"      40";"      39";"      30";"       8";"       0";"       1";"      11";"       7";"      20";"       0";"       1";"     2.2";"      18";"    68.2";"    66.7"
"22619";"53825  ";"GM0362";"2022JJ00";"      32";"      21";"      21";"      16";"       5";"       0";"       1";"       6";"       4";"       9";"       0";"       1";"     2.7";"      11";"    65.5";"    63.7"
"22629";"53825  ";"GM0363";"2022JJ00";"     277";"     174";"     166";"     106";"      61";"       0";"       8";"      47";"      29";"      82";"       0";"       7";"     4.1";"     103";"    62.8";"    60.2"
"22639";"53825  ";"GM0200";"2022JJ00";"      65";"      41";"      40";"      32";"       9";"       0";"       2";"      15";"       7";"      16";"       0";"       1";"     2.4";"      24";"    63.4";"    61.9"
"22649";"53825  ";"GM0202";"2022JJ00";"      57";"      36";"      35";"      27";"       8";"       0";"       2";"      12";"       6";"      14";"       0";"       1";"     3.0";"      21";"    62.8";"    60.9"
"22659";"53825  ";"GM0106";"2022JJ00";"      27";"      17";"      17";"      14";"       3";"       0";"       1";"       6";"       3";"       7";"       0";"       0";"     2.5";"      10";"    63.5";"    61.9"
"22669";"53825  ";"GM0743";"2022JJ00";"       7";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.1";"       3";"    62.7";"    61.4"
"22679";"53825  ";"GM0744";"2022JJ00";"       3";"       2";"       2";"       1";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"     2.1";"       1";"    58.7";"    57.5"
"22689";"53825  ";"GM0308";"2022JJ00";"      10";"       6";"       6";"       4";"       2";"       0";"       0";"       2";"       1";"       3";"       0";"       0";"     2.4";"       4";"    63.4";"    61.8"
"22699";"53825  ";"GM0489";"2022JJ00";"      20";"      13";"      13";"      10";"       3";"       0";"       1";"       4";"       3";"       5";"       0";"       0";"     2.3";"       6";"    67.8";"    66.2"
"22709";"53825  ";"GM0203";"2022JJ00";"      20";"      13";"      13";"      10";"       3";"       0";"       1";"       6";"       2";"       4";"       0";"       0";"     1.6";"       7";"    67.2";"    66.1"
"22719";"53825  ";"GM0888";"2022JJ00";"       7";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.5";"       3";"    59.5";"    58.0"
"22729";"53825  ";"GM1954";"2022JJ00";"      16";"      10";"       9";"       7";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.1";"       6";"    59.7";"    58.4"
"22739";"53825  ";"GM0889";"2022JJ00";"       6";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.4";"       2";"    61.4";"    59.9"
"22749";"53825  ";"GM1945";"2022JJ00";"      15";"      10";"       9";"       7";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.1";"       6";"    61.6";"    60.3"
"22759";"53825  ";"GM1724";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.0";"       3";"    63.2";"    61.9"
"22769";"53825  ";"GM0893";"2022JJ00";"       6";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.5";"       2";"    62.0";"    60.4"
"22779";"53825  ";"GM0373";"2022JJ00";"      14";"       8";"       8";"       6";"       3";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     2.0";"       5";"    60.6";"    59.4"
"22789";"53825  ";"GM0748";"2022JJ00";"      28";"      16";"      16";"      13";"       3";"       0";"       1";"       7";"       3";"       5";"       0";"       0";"     2.6";"      11";"    59.7";"    58.1"
"22799";"53825  ";"GM1859";"2022JJ00";"      19";"      12";"      12";"       9";"       3";"       0";"       1";"       6";"       3";"       3";"       0";"       0";"     1.9";"       7";"    64.8";"    63.6"
"22809";"53825  ";"GM1721";"2022JJ00";"      13";"       8";"       8";"       6";"       2";"       0";"       0";"       3";"       1";"       3";"       0";"       0";"     1.8";"       5";"    64.6";"    63.4"
"22819";"53825  ";"GM0753";"2022JJ00";"      12";"       8";"       8";"       6";"       2";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     2.5";"       4";"    65.7";"    64.0"
"22829";"53825  ";"GM0209";"2022JJ00";"      11";"       8";"       7";"       6";"       2";"       0";"       0";"       3";"       2";"       2";"       0";"       0";"     2.2";"       4";"    66.5";"    65.0"
"22839";"53825  ";"GM0375";"2022JJ00";"      16";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.7";"       6";"    62.7";"    61.0"
"22849";"53825  ";"GM0310";"2022JJ00";"      17";"      11";"      11";"       8";"       3";"       0";"       0";"       4";"       2";"       5";"       0";"       0";"     2.4";"       6";"    65.6";"    64.0"
"22859";"53825  ";"GM1728";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     1.9";"       3";"    63.7";"    62.5"
"22869";"53825  ";"GM0376";"2022JJ00";"       5";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     1.9";"       2";"    62.3";"    61.1"
"22879";"53825  ";"GM0377";"2022JJ00";"      10";"       7";"       6";"       5";"       2";"       0";"       0";"       2";"       1";"       3";"       0";"       0";"     2.0";"       3";"    66.3";"    65.0"
"22889";"53825  ";"GM1901";"2022JJ00";"      14";"       9";"       9";"       7";"       2";"       0";"       0";"       4";"       2";"       3";"       0";"       0";"     1.8";"       5";"    66.3";"    65.1"
"22899";"53825  ";"GM0755";"2022JJ00";"       4";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     1.7";"       1";"    65.5";"    64.3"
"22909";"53825  ";"GM1681";"2022JJ00";"      12";"       7";"       7";"       5";"       2";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.3";"       5";"    60.6";"    59.2"
"22919";"53825  ";"GM0147";"2022JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.1";"       3";"    64.0";"    62.6"
"22929";"53825  ";"GM0654";"2022JJ00";"       9";"       6";"       6";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     1.6";"       3";"    64.5";"    63.5"
"22939";"53825  ";"GM0757";"2022JJ00";"      13";"       9";"       8";"       7";"       2";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     2.1";"       5";"    64.4";"    63.0"
"22949";"53825  ";"GM0758";"2022JJ00";"      66";"      41";"      40";"      32";"       8";"       0";"       2";"      14";"       8";"      16";"       0";"       1";"     2.5";"      25";"    61.8";"    60.3"
"22959";"53825  ";"GM0501";"2022JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.0";"       3";"    64.6";"    63.3"
"22969";"53825  ";"GM1876";"2022JJ00";"      17";"      11";"      11";"       8";"       3";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     1.9";"       6";"    65.2";"    64.0"
"22979";"53825  ";"GM0213";"2022JJ00";"       9";"       6";"       6";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.0";"       3";"    63.9";"    62.7"
"22989";"53825  ";"GM0899";"2022JJ00";"      12";"       7";"       7";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.8";"       5";"    55.2";"    53.7"
"22999";"53825  ";"GM0312";"2022JJ00";"       6";"       4";"       4";"       3";"       1";"       0";"       0";"       1";"       1";"       2";"       0";"       0";"     1.9";"       2";"    68.7";"    67.4"
"23009";"53825  ";"GM0313";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     1.6";"       3";"    65.2";"    64.2"
"23019";"53825  ";"GM0214";"2022JJ00";"      12";"       8";"       8";"       6";"       2";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     1.9";"       4";"    65.3";"    64.1"
"23029";"53825  ";"GM0502";"2022JJ00";"      26";"      16";"      16";"      13";"       3";"       0";"       1";"       5";"       3";"       7";"       0";"       0";"     2.9";"      10";"    61.5";"    59.7"
"23039";"53825  ";"GM0383";"2022JJ00";"      15";"      10";"      10";"       7";"       2";"       0";"       0";"       3";"       2";"       4";"       0";"       0";"     1.9";"       5";"    64.7";"    63.5"
"23049";"53825  ";"GM0109";"2022JJ00";"      15";"       9";"       9";"       7";"       2";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     2.2";"       6";"    59.8";"    58.5"
"23059";"53825  ";"GM1706";"2022JJ00";"       9";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.1";"       3";"    61.1";"    59.8"
"23069";"53825  ";"GM0216";"2022JJ00";"      12";"       8";"       7";"       6";"       2";"       0";"       0";"       3";"       2";"       3";"       0";"       0";"     2.3";"       4";"    64.4";"    62.9"
"23079";"53825  ";"GM0148";"2022JJ00";"      12";"       8";"       8";"       6";"       2";"       0";"       0";"       3";"       2";"       2";"       0";"       0";"     1.7";"       4";"    67.6";"    66.5"
"23089";"53825  ";"GM1891";"2022JJ00";"       8";"       5";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.7";"       3";"    61.1";"    59.5"
"23099";"53825  ";"GM0503";"2022JJ00";"      32";"      20";"      19";"      16";"       3";"       0";"       1";"       6";"       4";"       8";"       0";"       1";"     2.7";"      13";"    60.7";"    59.0"
"23109";"53825  ";"GM0762";"2022JJ00";"      13";"       8";"       8";"       6";"       2";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     2.3";"       5";"    62.8";"    61.3"
"23119";"53825  ";"GM0150";"2022JJ00";"      38";"      24";"      24";"      19";"       5";"       0";"       1";"       9";"       4";"       9";"       0";"       1";"     2.6";"      14";"    63.2";"    61.5"
"23129";"53825  ";"GM0384";"2022JJ00";"      10";"       7";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       3";"       0";"       0";"     2.6";"       3";"    65.8";"    64.1"
"23139";"53825  ";"GM1980";"2022JJ00";"      33";"      21";"      21";"      17";"       4";"       0";"       1";"       9";"       4";"       6";"       0";"       0";"     1.8";"      12";"    63.7";"    62.6"
"23149";"53825  ";"GM1774";"2022JJ00";"      11";"       7";"       7";"       5";"       2";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     1.9";"       4";"    64.4";"    63.2"
"23159";"53825  ";"GM0221";"2022JJ00";"       5";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     2.6";"       2";"    58.5";"    57.0"
"23169";"53825  ";"GM0222";"2022JJ00";"      24";"      15";"      15";"      12";"       3";"       0";"       1";"       6";"       3";"       5";"       0";"       0";"     2.1";"       9";"    63.8";"    62.4"
"23179";"53825  ";"GM0766";"2022JJ00";"      11";"       7";"       7";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.2";"       4";"    64.1";"    62.7"
"23189";"53825  ";"GM0505";"2022JJ00";"      45";"      27";"      27";"      21";"       5";"       0";"       2";"      11";"       6";"       8";"       0";"       1";"     2.6";"      18";"    60.4";"    58.8"
"23199";"53825  ";"GM0498";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     1.8";"       3";"    63.8";"    62.6"
"23209";"53825  ";"GM1719";"2022JJ00";"      12";"       8";"       7";"       6";"       2";"       0";"       0";"       3";"       2";"       2";"       0";"       0";"     2.2";"       4";"    63.8";"    62.4"
"23219";"53825  ";"GM0303";"2022JJ00";"      17";"      11";"      11";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     1.9";"       6";"    65.5";"    64.3"
"23229";"53825  ";"GM0225";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.0";"       3";"    66.1";"    64.8"
"23239";"53825  ";"GM0226";"2022JJ00";"      11";"       7";"       7";"       6";"       1";"       0";"       0";"       3";"       1";"       3";"       0";"       0";"     2.2";"       4";"    67.4";"    65.9"
"23249";"53825  ";"GM1711";"2022JJ00";"      14";"       8";"       8";"       6";"       2";"       0";"       0";"       4";"       2";"       2";"       0";"       0";"     2.6";"       6";"    58.0";"    56.5"
"23259";"53825  ";"GM0385";"2022JJ00";"      15";"       9";"       9";"       7";"       3";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     1.8";"       5";"    63.4";"    62.3"
"23269";"53825  ";"GM0228";"2022JJ00";"      43";"      27";"      27";"      21";"       6";"       0";"       2";"       9";"       5";"      10";"       0";"       1";"     1.9";"      15";"    64.1";"    63.0"
"23279";"53825  ";"GM0317";"2022JJ00";"       4";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     1.9";"       1";"    66.8";"    65.5"
"23289";"53825  ";"GM1979";"2022JJ00";"      19";"      12";"      11";"       9";"       3";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.7";"       8";"    59.7";"    58.1"
"23299";"53825  ";"GM0770";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.0";"       3";"    64.9";"    63.6"
"23309";"53825  ";"GM1903";"2022JJ00";"      11";"       7";"       7";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.1";"       4";"    60.3";"    59.0"
"23319";"53825  ";"GM0772";"2022JJ00";"      77";"      46";"      45";"      37";"       8";"       0";"       3";"      16";"       8";"      18";"       0";"       1";"     2.6";"      31";"    59.6";"    58.1"
"23329";"53825  ";"GM0230";"2022JJ00";"       9";"       6";"       6";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     1.7";"       3";"    65.5";"    64.3"
"23339";"53825  ";"GM0114";"2022JJ00";"      45";"      26";"      25";"      20";"       5";"       0";"       2";"      13";"       5";"       5";"       0";"       1";"     2.6";"      19";"    57.1";"    55.7"
"23349";"53825  ";"GM0388";"2022JJ00";"       7";"       5";"       5";"       3";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.3";"       3";"    61.5";"    60.1"
"23359";"53825  ";"GM0153";"2022JJ00";"      56";"      33";"      32";"      25";"       7";"       0";"       3";"      14";"       6";"       9";"       0";"       1";"     3.2";"      23";"    59.2";"    57.3"
"23369";"53825  ";"GM0232";"2022JJ00";"      14";"       9";"       9";"       7";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.2";"       5";"    63.8";"    62.4"
"23379";"53825  ";"GM0233";"2022JJ00";"      11";"       7";"       7";"       5";"       2";"       0";"       0";"       2";"       1";"       3";"       0";"       0";"     1.9";"       4";"    64.4";"    63.2"
"23389";"53825  ";"GM0777";"2022JJ00";"      18";"      11";"      11";"       9";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.3";"       7";"    62.6";"    61.1"
"23399";"53825  ";"GM1940";"2022JJ00";"      22";"      14";"      13";"      10";"       4";"       0";"       1";"       5";"       3";"       4";"       1";"       0";"     2.3";"       8";"    63.0";"    61.5"
"23409";"53825  ";"GM0779";"2022JJ00";"       9";"       6";"       6";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.1";"       3";"    64.8";"    63.4"
"23419";"53825  ";"GM1771";"2022JJ00";"      16";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     2.4";"       6";"    61.8";"    60.3"
"23429";"53825  ";"GM1652";"2022JJ00";"      13";"       8";"       8";"       6";"       2";"       0";"       0";"       3";"       2";"       2";"       0";"       0";"     2.0";"       5";"    63.7";"    62.4"
"23439";"53825  ";"GM0907";"2022JJ00";"       7";"       5";"       4";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.2";"       3";"    62.0";"    60.6"
"23449";"53825  ";"GM0784";"2022JJ00";"      11";"       7";"       7";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.0";"       4";"    64.6";"    63.3"
"23459";"53825  ";"GM1924";"2022JJ00";"      20";"      13";"      13";"      10";"       3";"       0";"       1";"       5";"       3";"       3";"       0";"       0";"     1.8";"       7";"    64.1";"    62.9"
"23469";"53825  ";"GM0664";"2022JJ00";"      16";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     1.8";"       6";"    63.8";"    62.7"
"23479";"53825  ";"GM0785";"2022JJ00";"      10";"       6";"       6";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     2.2";"       4";"    61.6";"    60.2"
"23489";"53825  ";"GM1942";"2022JJ00";"      23";"      16";"      15";"      11";"       5";"       0";"       1";"       4";"       3";"       8";"       0";"       0";"     2.3";"       7";"    68.4";"    66.8"
"23499";"53825  ";"GM0512";"2022JJ00";"      14";"       9";"       9";"       7";"       2";"       0";"       1";"       3";"       2";"       4";"       0";"       0";"     2.4";"       5";"    63.8";"    62.2"
"23509";"53825  ";"GM0513";"2022JJ00";"      28";"      17";"      17";"      14";"       3";"       0";"       1";"       6";"       4";"       6";"       0";"       0";"     2.5";"      11";"    62.3";"    60.7"
"23519";"53825  ";"GM0518";"2022JJ00";"     190";"     110";"     107";"      78";"      28";"       0";"       6";"      34";"      22";"      45";"       0";"       4";"     3.4";"      79";"    58.2";"    56.2"
"23529";"53825  ";"GM0014";"2022JJ00";"      70";"      42";"      41";"      33";"       8";"       0";"       2";"      12";"       7";"      19";"       0";"       1";"     3.2";"      27";"    60.7";"    58.8"
"23539";"53825  ";"GM1729";"2022JJ00";"       7";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.3";"       3";"    57.5";"    56.1"
"23549";"53825  ";"GM0158";"2022JJ00";"      10";"       6";"       6";"       5";"       1";"       0";"       0";"       3";"       1";"       2";"       0";"       0";"     1.9";"       4";"    63.1";"    61.9"
"23559";"53825  ";"GM0392";"2022JJ00";"      58";"      37";"      36";"      27";"       9";"       0";"       2";"      10";"       7";"      18";"       0";"       1";"     3.0";"      21";"    63.6";"    61.7"
"23569";"53825  ";"GM0394";"2022JJ00";"      63";"      43";"      42";"      34";"       7";"       0";"       2";"      16";"       8";"      15";"       0";"       1";"     2.4";"      20";"    68.1";"    66.4"
"23579";"53825  ";"GM1655";"2022JJ00";"      13";"       8";"       8";"       6";"       2";"       0";"       0";"       4";"       2";"       2";"       0";"       0";"     2.2";"       5";"    62.6";"    61.2"
"23589";"53825  ";"GM0160";"2022JJ00";"      24";"      16";"      15";"      12";"       3";"       0";"       1";"       8";"       3";"       3";"       0";"       0";"     2.0";"       8";"    65.8";"    64.4"
"23599";"53825  ";"GM0243";"2022JJ00";"      18";"      12";"      11";"       9";"       3";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     2.1";"       7";"    63.5";"    62.1"
"23609";"53825  ";"GM0523";"2022JJ00";"       6";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     1.6";"       2";"    64.8";"    63.7"
"23619";"53825  ";"GM0072";"2022JJ00";"       7";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.8";"       3";"    59.5";"    57.8"
"23629";"53825  ";"GM0244";"2022JJ00";"       5";"       3";"       3";"       2";"       1";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     2.0";"       2";"    65.3";"    64.0"
"23639";"53825  ";"GM0396";"2022JJ00";"      16";"      10";"      10";"       8";"       2";"       0";"       1";"       3";"       2";"       4";"       0";"       0";"     2.4";"       6";"    62.3";"    60.8"
"23649";"53825  ";"GM0397";"2022JJ00";"      11";"       7";"       7";"       5";"       2";"       0";"       0";"       2";"       1";"       4";"       0";"       0";"     2.2";"       4";"    65.1";"    63.7"
"23659";"53825  ";"GM0246";"2022JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     1.9";"       3";"    65.1";"    63.8"
"23669";"53825  ";"GM0074";"2022JJ00";"      21";"      13";"      13";"      10";"       3";"       0";"       1";"       6";"       2";"       3";"       0";"       0";"     2.6";"       7";"    63.8";"    62.2"
"23679";"53825  ";"GM0917";"2022JJ00";"      36";"      19";"      19";"      15";"       4";"       0";"       1";"       9";"       4";"       4";"       0";"       1";"     3.2";"      17";"    53.0";"    51.3"
"23689";"53825  ";"GM1658";"2022JJ00";"       7";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     1.9";"       3";"    62.5";"    61.3"
