"ID";"Persoonskenmerken";"RegioS";"Perioden";"BeroepsEnNietBeroepsbevolking_1";"Beroepsbevolking_2";"WerkzameBeroepsbevolking_3";"Werknemer_4";"Zelfstandige_5";"PositieInDeWerkkringOnbekend_6";"Beroepsniveau1_7";"Beroepsniveau2_8";"Beroepsniveau3_9";"Beroepsniveau4_10";"BeroepsniveauOnbekend_11";"WerklozeBeroepsbevolking_12";"Werkloosheidspercentage_13";"NietBeroepsbevolking_14";"BrutoArbeidsparticipatie_15";"NettoArbeidsparticipatie_16"
"10776";"4000   ";"GM0677";"2019JJ00";"      10";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.4";"       4";"    62.3";"    59.6"
"10786";"4000   ";"GM0353";"2019JJ00";"      13";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     4.0";"       4";"    71.9";"    69.1"
"10796";"4000   ";"GM1884";"2019JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.5";"       3";"    73.1";"    70.6"
"10806";"4000   ";"GM0166";"2019JJ00";"      20";"      14";"      14";"      12";"       2";"       0";"       1";"       7";"       2";"       3";"       0";"       1";"     4.0";"       5";"    72.5";"    69.6"
"10816";"4000   ";"GM0678";"2019JJ00";"       5";"       3";"       3";"       3";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.4";"       1";"    70.9";"    68.4"
"10826";"4000   ";"GM0537";"2019JJ00";"      24";"      17";"      17";"      15";"       2";"       0";"       2";"       8";"       3";"       3";"       0";"       1";"     3.5";"       7";"    72.3";"    69.8"
"10836";"4000   ";"GM0928";"2019JJ00";"      17";"      10";"      10";"       8";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       1";"     5.1";"       7";"    60.9";"    57.8"
"10846";"4000   ";"GM1598";"2019JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.6";"       2";"    72.6";"    70.0"
"10856";"4000   ";"GM0542";"2019JJ00";"      11";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     4.2";"       3";"    67.6";"    64.7"
"10866";"4000   ";"GM1931";"2019JJ00";"      21";"      15";"      14";"      12";"       2";"       0";"       2";"       6";"       3";"       3";"       0";"       1";"     3.8";"       6";"    69.4";"    66.8"
"10876";"4000   ";"GM1659";"2019JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       0";"       3";"       1";"       1";"       0";"       0";"     3.9";"       2";"    70.2";"    67.5"
"10886";"4000   ";"GM1982";"2019JJ00";"      33";"      23";"      22";"      20";"       3";"       0";"       2";"      10";"       4";"       5";"       0";"       1";"     4.0";"      10";"    70.9";"    68.1"
"10896";"4000   ";"GM0882";"2019JJ00";"      14";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     4.6";"       5";"    64.2";"    61.3"
"10906";"4000   ";"GM0415";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     3.9";"       1";"    70.4";"    67.6"
"10916";"4000   ";"GM1621";"2019JJ00";"      22";"      17";"      16";"      14";"       2";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     3.7";"       6";"    74.3";"    71.6"
"10926";"4000   ";"GM0417";"2019JJ00";"       4";"       2";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     4.4";"       1";"    62.6";"    59.9"
"10936";"4000   ";"GM0080";"2019JJ00";"      47";"      33";"      31";"      27";"       4";"       0";"       3";"      13";"       6";"       8";"       0";"       2";"     5.9";"      14";"    69.8";"    65.7"
"10946";"4000   ";"GM0546";"2019JJ00";"      52";"      37";"      35";"      31";"       3";"       0";"       3";"      11";"       6";"      15";"       0";"       2";"     5.2";"      15";"    71.0";"    67.3"
"10956";"4000   ";"GM0547";"2019JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.9";"       3";"    70.2";"    67.5"
"10966";"4000   ";"GM1916";"2019JJ00";"      28";"      19";"      18";"      16";"       2";"       0";"       1";"       7";"       4";"       7";"       0";"       1";"     5.2";"       9";"    68.0";"    64.5"
"10976";"4000   ";"GM0995";"2019JJ00";"      29";"      19";"      18";"      16";"       2";"       0";"       2";"       8";"       4";"       4";"       1";"       1";"     5.5";"      10";"    65.1";"    61.5"
"10986";"4000   ";"GM1640";"2019JJ00";"      13";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       1";"       2";"       0";"       0";"     3.7";"       4";"    69.8";"    67.3"
"10996";"4000   ";"GM0327";"2019JJ00";"      11";"       8";"       8";"       7";"       1";"       0";"       0";"       3";"       1";"       3";"       0";"       0";"     3.8";"       3";"    71.5";"    68.8"
"11006";"4000   ";"GM1705";"2019JJ00";"      18";"      12";"      12";"      11";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.8";"       5";"    71.2";"    68.5"
"11016";"4000   ";"GM0553";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.9";"       2";"    71.8";"    68.9"
"11026";"4000   ";"GM0262";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.6";"       4";"    67.2";"    64.8"
"11036";"4000   ";"GM0809";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.9";"       3";"    70.7";"    68.0"
"11046";"4000   ";"GM0331";"2019JJ00";"       5";"       4";"       4";"       3";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.6";"       1";"    72.3";"    69.7"
"11056";"4000   ";"GM0168";"2019JJ00";"       8";"       6";"       5";"       5";"       1";"       0";"       1";"       2";"       1";"       1";"       0";"       0";"     4.1";"       3";"    67.0";"    64.3"
"11066";"4000   ";"GM0263";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.9";"       3";"    69.9";"    67.1"
"11076";"4000   ";"GM1641";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       2";"       1";"       2";"       0";"       0";"     3.8";"       3";"    66.3";"    63.8"
"11086";"4000   ";"GM1991";"2019JJ00";"      21";"      15";"      14";"      13";"       2";"       0";"       2";"       7";"       3";"       3";"       0";"       1";"     4.1";"       6";"    70.2";"    67.3"
"11096";"4000   ";"GM0556";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       2";"       2";"       0";"       0";"     4.8";"       4";"    66.8";"    63.6"
"11106";"4000   ";"GM0935";"2019JJ00";"      49";"      31";"      29";"      26";"       3";"       0";"       3";"      13";"       4";"       9";"       0";"       2";"     5.1";"      18";"    62.7";"    59.5"
"11116";"4000   ";"GM0420";"2019JJ00";"      17";"      11";"      11";"      10";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     4.1";"       5";"    68.7";"    65.9"
"11126";"4000   ";"GM0938";"2019JJ00";"       7";"       5";"       5";"       4";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.7";"       2";"    67.0";"    64.5"
"11136";"4000   ";"GM1948";"2019JJ00";"      30";"      21";"      21";"      18";"       3";"       0";"       2";"      10";"       4";"       5";"       0";"       1";"     3.8";"       9";"    71.5";"    68.8"
"11146";"4000   ";"GM0119";"2019JJ00";"      13";"       9";"       9";"       7";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     4.0";"       4";"    70.1";"    67.2"
"11156";"4000   ";"GM0687";"2019JJ00";"      18";"      13";"      12";"      11";"       1";"       0";"       1";"       6";"       2";"       3";"       0";"       1";"     4.2";"       6";"    68.4";"    65.5"
"11166";"4000   ";"GM1842";"2019JJ00";"       7";"       5";"       5";"       5";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     3.5";"       2";"    75.0";"    72.4"
"11176";"4000   ";"GM1731";"2019JJ00";"      12";"       9";"       8";"       7";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     3.8";"       4";"    69.2";"    66.6"
"11186";"4000   ";"GM1952";"2019JJ00";"      23";"      15";"      14";"      12";"       2";"       0";"       1";"       7";"       3";"       3";"       0";"       1";"     5.1";"       8";"    65.4";"    62.1"
"11196";"4000   ";"GM1709";"2019JJ00";"      14";"      10";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     4.1";"       4";"    69.7";"    66.8"
"11206";"4000   ";"GM1978";"2019JJ00";"      16";"      11";"      11";"      10";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     3.6";"       5";"    70.9";"    68.3"
"11216";"4000   ";"GM1955";"2019JJ00";"      14";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     3.9";"       4";"    67.3";"    64.6"
"11226";"4000   ";"GM0335";"2019JJ00";"       5";"       4";"       4";"       3";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.6";"       1";"    72.6";"    70.0"
"11236";"4000   ";"GM0944";"2019JJ00";"       3";"       2";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     3.9";"       1";"    67.8";"    65.2"
"11246";"4000   ";"GM1740";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.8";"       3";"    69.8";"    67.2"
"11256";"4000   ";"GM0946";"2019JJ00";"       6";"       4";"       4";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.5";"       2";"    71.4";"    68.9"
"11266";"4000   ";"GM0356";"2019JJ00";"      24";"      17";"      16";"      15";"       2";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     4.4";"       8";"    69.0";"    65.9"
"11276";"4000   ";"GM0569";"2019JJ00";"      11";"       8";"       7";"       7";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.4";"       3";"    73.0";"    70.5"
"11286";"4000   ";"GM0267";"2019JJ00";"      16";"      11";"      11";"       9";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.7";"       5";"    70.3";"    67.7"
"11296";"4000   ";"GM0268";"2019JJ00";"      72";"      50";"      48";"      43";"       5";"       0";"       4";"      15";"       8";"      21";"       0";"       3";"     5.0";"      22";"    69.6";"    66.1"
"11306";"4000   ";"GM1930";"2019JJ00";"      33";"      22";"      21";"      19";"       2";"       0";"       2";"      10";"       4";"       4";"       1";"       1";"     5.3";"      11";"    67.1";"    63.5"
"11316";"4000   ";"GM1970";"2019JJ00";"      16";"      11";"      10";"       9";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     4.3";"       5";"    67.5";"    64.6"
"11326";"4000   ";"GM1695";"2019JJ00";"       3";"       2";"       2";"       1";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"     4.0";"       1";"    65.5";"    62.9"
"11336";"4000   ";"GM1699";"2019JJ00";"      11";"       8";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     4.0";"       4";"    67.0";"    64.3"
"11346";"4000   ";"GM0171";"2019JJ00";"      17";"      12";"      11";"      10";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       1";"     4.3";"       5";"    70.8";"    67.8"
"11356";"4000   ";"GM0575";"2019JJ00";"      16";"      11";"      11";"      10";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.8";"       5";"    71.2";"    68.5"
"11366";"4000   ";"GM0820";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     4.0";"       3";"    67.7";"    65.0"
"11376";"4000   ";"GM0302";"2019JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.6";"       3";"    69.1";"    66.6"
"11386";"4000   ";"GM0579";"2019JJ00";"       9";"       7";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       3";"       0";"       0";"     3.8";"       3";"    72.0";"    69.2"
"11396";"4000   ";"GM0823";"2019JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.7";"       2";"    71.2";"    68.6"
"11406";"4000   ";"GM0824";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       4";"       1";"       2";"       0";"       0";"     3.8";"       4";"    70.2";"    67.5"
"11416";"4000   ";"GM1895";"2019JJ00";"      14";"       9";"       8";"       8";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     5.4";"       5";"    63.1";"    59.8"
"11426";"4000   ";"GM0269";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.7";"       3";"    69.4";"    66.8"
"11436";"4000   ";"GM0173";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       2";"       2";"       0";"       0";"     4.1";"       4";"    69.6";"    66.7"
"11446";"4000   ";"GM1773";"2019JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.9";"       2";"    70.5";"    67.8"
"11456";"4000   ";"GM0175";"2019JJ00";"       6";"       4";"       4";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.7";"       2";"    68.9";"    66.3"
"11466";"4000   ";"GM1586";"2019JJ00";"      11";"       8";"       7";"       7";"       1";"       0";"       1";"       4";"       1";"       2";"       0";"       0";"     3.5";"       3";"    71.4";"    68.9"
"11476";"4000   ";"GM0826";"2019JJ00";"      21";"      14";"      14";"      12";"       1";"       0";"       2";"       6";"       3";"       4";"       0";"       1";"     4.6";"       7";"    68.1";"    65.0"
"11486";"4000   ";"GM0085";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.2";"       3";"    67.2";"    64.4"
"11496";"4000   ";"GM0431";"2019JJ00";"       4";"       3";"       3";"       2";"       0";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     3.8";"       1";"    72.0";"    69.3"
"11506";"4000   ";"GM0432";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     3.7";"       1";"    70.7";"    68.1"
"11516";"4000   ";"GM0086";"2019JJ00";"      11";"       8";"       7";"       6";"       1";"       0";"       1";"       4";"       1";"       1";"       0";"       0";"     3.9";"       3";"    69.4";"    66.7"
"11526";"4000   ";"GM0828";"2019JJ00";"      34";"      24";"      23";"      20";"       3";"       0";"       3";"      11";"       4";"       5";"       0";"       1";"     4.4";"      11";"    69.2";"    66.1"
"11536";"4000   ";"GM1509";"2019JJ00";"      15";"      10";"       9";"       8";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     4.1";"       5";"    65.7";"    63.0"
"11546";"4000   ";"GM0437";"2019JJ00";"       5";"       4";"       4";"       3";"       0";"       0";"       0";"       1";"       1";"       1";"       0";"       0";"     4.4";"       2";"    70.4";"    67.3"
"11556";"4000   ";"GM0589";"2019JJ00";"       4";"       3";"       3";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     3.5";"       1";"    71.3";"    68.8"
"11566";"4000   ";"GM1734";"2019JJ00";"      18";"      13";"      12";"      11";"       1";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     3.7";"       5";"    71.9";"    69.3"
"11576";"4000   ";"GM0590";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     4.1";"       4";"    70.2";"    67.3"
"11586";"4000   ";"GM1894";"2019JJ00";"      16";"      12";"      11";"      10";"       1";"       0";"       1";"       6";"       2";"       2";"       0";"       0";"     3.4";"       4";"    72.5";"    70.0"
"11596";"4000   ";"GM0765";"2019JJ00";"       5";"       3";"       3";"       2";"       0";"       0";"       0";"       1";"       1";"       0";"       0";"       0";"     4.9";"       2";"    64.1";"    61.0"
"11606";"4000   ";"GM1926";"2019JJ00";"      20";"      15";"      14";"      13";"       2";"       0";"       1";"       5";"       3";"       5";"       0";"       1";"     3.9";"       5";"    75.2";"    72.3"
"11616";"4000   ";"GM0439";"2019JJ00";"      35";"      24";"      23";"      21";"       2";"       0";"       2";"      11";"       5";"       5";"       0";"       1";"     4.4";"      11";"    68.9";"    65.9"
"11626";"4000   ";"GM0273";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.6";"       3";"    70.2";"    67.7"
"11636";"4000   ";"GM0177";"2019JJ00";"      14";"      10";"      10";"       9";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     3.6";"       4";"    72.3";"    69.7"
"11646";"4000   ";"GM0703";"2019JJ00";"       8";"       6";"       5";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.0";"       2";"    69.5";"    66.7"
"11656";"4000   ";"GM0274";"2019JJ00";"      11";"       8";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       3";"       0";"       0";"     4.3";"       4";"    66.8";"    63.9"
"11666";"4000   ";"GM0339";"2019JJ00";"       2";"       1";"       1";"       1";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"     3.4";"       1";"    73.4";"    70.9"
"11676";"4000   ";"GM1667";"2019JJ00";"       5";"       3";"       3";"       3";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.5";"       1";"    72.4";"    69.9"
"11686";"4000   ";"GM0275";"2019JJ00";"      16";"      10";"      10";"       8";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     4.7";"       6";"    64.0";"    61.0"
"11696";"4000   ";"GM0340";"2019JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     3.9";"       2";"    68.6";"    65.9"
"11706";"4000   ";"GM0597";"2019JJ00";"      17";"      12";"      11";"      10";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       1";"     4.4";"       6";"    68.2";"    65.2"
"11716";"4000   ";"GM1742";"2019JJ00";"      13";"      10";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       2";"       0";"       0";"     3.8";"       4";"    71.4";"    68.7"
"11726";"4000   ";"GM0603";"2019JJ00";"      20";"      13";"      13";"      12";"       1";"       0";"       1";"       5";"       3";"       4";"       0";"       1";"     5.2";"       7";"    66.6";"    63.1"
"11736";"4000   ";"GM1669";"2019JJ00";"       8";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.9";"       3";"    65.9";"    63.3"
"11746";"4000   ";"GM0957";"2019JJ00";"      22";"      15";"      14";"      13";"       1";"       0";"       1";"       6";"       3";"       4";"       0";"       1";"     4.7";"       7";"    66.4";"    63.3"
"11756";"4000   ";"GM0736";"2019JJ00";"      17";"      12";"      12";"      10";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     3.8";"       5";"    71.8";"    69.1"
"11766";"4000   ";"GM1674";"2019JJ00";"      29";"      19";"      18";"      16";"       2";"       0";"       2";"       8";"       3";"       5";"       0";"       1";"     4.7";"      10";"    66.8";"    63.6"
"11776";"4000   ";"GM0599";"2019JJ00";"     245";"     159";"     147";"     133";"      14";"       0";"      12";"      59";"      28";"      47";"       0";"      12";"     7.3";"      87";"    64.7";"    60.0"
"11786";"4000   ";"GM0277";"2019JJ00";"       1";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"     3.7";"       0";"    69.7";"    67.2"
"11796";"4000   ";"GM0840";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.0";"       3";"    65.6";"    63.0"
"11806";"4000   ";"GM0441";"2019JJ00";"      17";"      12";"      12";"      10";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.8";"       5";"    69.6";"    67.0"
"11816";"4000   ";"GM0279";"2019JJ00";"       4";"       3";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     3.5";"       1";"    71.0";"    68.5"
"11826";"4000   ";"GM0606";"2019JJ00";"      29";"      20";"      19";"      17";"       2";"       0";"       2";"       8";"       4";"       5";"       0";"       1";"     5.8";"      10";"    67.1";"    63.2"
"11836";"4000   ";"GM0088";"2019JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"     4.4";"       0";"    66.7";"    63.7"
"11846";"4000   ";"GM1676";"2019JJ00";"      13";"       8";"       8";"       7";"       1";"       0";"       1";"       4";"       1";"       2";"       0";"       0";"     3.8";"       4";"    66.4";"    63.9"
"11856";"4000   ";"GM0965";"2019JJ00";"       4";"       3";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     4.0";"       1";"    65.0";"    62.4"
"11866";"4000   ";"GM0845";"2019JJ00";"      11";"       8";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.8";"       3";"    71.5";"    68.8"
"11876";"4000   ";"GM1883";"2019JJ00";"      35";"      22";"      21";"      19";"       2";"       0";"       2";"      10";"       4";"       5";"       0";"       1";"     4.5";"      13";"    62.7";"    59.9"
"11886";"4000   ";"GM0610";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.2";"       3";"    69.0";"    66.0"
"11896";"4000   ";"GM1714";"2019JJ00";"       9";"       5";"       5";"       4";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.3";"       3";"    62.8";"    60.1"
"11906";"4000   ";"GM0090";"2019JJ00";"      20";"      14";"      13";"      12";"       1";"       0";"       2";"       6";"       2";"       3";"       0";"       1";"     4.6";"       6";"    68.1";"    65.0"
"11916";"4000   ";"GM0342";"2019JJ00";"      17";"      12";"      11";"      10";"       1";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     4.2";"       6";"    67.9";"    65.0"
"11926";"4000   ";"GM0847";"2019JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.8";"       2";"    71.6";"    68.9"
"11936";"4000   ";"GM0848";"2019JJ00";"       6";"       4";"       4";"       4";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.7";"       2";"    71.6";"    68.9"
"11946";"4000   ";"GM0037";"2019JJ00";"      12";"       8";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.7";"       4";"    64.7";"    61.7"
"11956";"4000   ";"GM0180";"2019JJ00";"       6";"       4";"       4";"       4";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.4";"       2";"    72.5";"    70.0"
"11966";"4000   ";"GM0532";"2019JJ00";"       8";"       6";"       5";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.2";"       3";"    68.8";"    65.9"
"11976";"4000   ";"GM0851";"2019JJ00";"       9";"       7";"       6";"       6";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.3";"       3";"    69.1";"    66.2"
"11986";"4000   ";"GM1708";"2019JJ00";"      16";"      11";"      11";"       9";"       1";"       0";"       1";"       6";"       2";"       2";"       0";"       0";"     4.2";"       5";"    69.0";"    66.1"
"11996";"4000   ";"GM0971";"2019JJ00";"      10";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     4.3";"       3";"    64.4";"    61.7"
"12006";"4000   ";"GM1904";"2019JJ00";"      24";"      17";"      17";"      14";"       2";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     3.9";"       7";"    70.6";"    67.9"
"12016";"4000   ";"GM1900";"2019JJ00";"      33";"      23";"      22";"      19";"       3";"       0";"       2";"      11";"       4";"       5";"       0";"       1";"     4.4";"      10";"    69.6";"    66.6"
"12026";"4000   ";"GM0715";"2019JJ00";"      20";"      13";"      12";"      11";"       2";"       0";"       1";"       6";"       2";"       2";"       0";"       1";"     4.3";"       7";"    64.1";"    61.4"
"12036";"4000   ";"GM0093";"2019JJ00";"       2";"       1";"       1";"       1";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"     3.5";"       1";"    67.9";"    65.5"
"12046";"4000   ";"GM0448";"2019JJ00";"       5";"       3";"       3";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.8";"       2";"    66.4";"    63.8"
"12056";"4000   ";"GM1525";"2019JJ00";"      14";"      10";"      10";"       9";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.6";"       4";"    74.2";"    71.5"
"12066";"4000   ";"GM0716";"2019JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.8";"       3";"    69.0";"    66.4"
"12076";"4000   ";"GM0281";"2019JJ00";"      16";"      11";"      10";"       9";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       1";"     4.9";"       5";"    67.7";"    64.4"
"12086";"4000   ";"GM0855";"2019JJ00";"      84";"      60";"      57";"      51";"       6";"       0";"       6";"      26";"      10";"      15";"       0";"       3";"     5.2";"      24";"    71.1";"    67.4"
"12096";"4000   ";"GM0183";"2019JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       1";"       0";"       0";"     3.2";"       2";"    74.0";"    71.6"
"12106";"4000   ";"GM1700";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       4";"       1";"       2";"       0";"       0";"     3.8";"       4";"    68.4";"    65.8"
"12116";"4000   ";"GM1730";"2019JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       2";"       3";"       0";"       0";"     3.6";"       4";"    68.5";"    66.0"
"12126";"4000   ";"GM0737";"2019JJ00";"      11";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.9";"       4";"    69.2";"    66.5"
"12136";"4000   ";"GM0450";"2019JJ00";"       5";"       4";"       4";"       3";"       0";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     3.6";"       1";"    74.3";"    71.7"
"12146";"4000   ";"GM0451";"2019JJ00";"      11";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       2";"       2";"       0";"       0";"     4.2";"       3";"    72.4";"    69.3"
"12156";"4000   ";"GM0184";"2019JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       1";"       2";"       1";"       1";"       0";"       0";"     3.4";"       2";"    74.9";"    72.3"
"12166";"4000   ";"GM0344";"2019JJ00";"     140";"     105";"     101";"      88";"      12";"       0";"       5";"      26";"      16";"      53";"       0";"       5";"     4.3";"      35";"    75.2";"    72.0"
"12176";"4000   ";"GM1581";"2019JJ00";"      18";"      12";"      12";"       9";"       2";"       0";"       1";"       4";"       2";"       5";"       0";"       0";"     3.9";"       6";"    68.2";"    65.5"
"12186";"4000   ";"GM0981";"2019JJ00";"       4";"       2";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       0";"       0";"       0";"     6.0";"       2";"    54.3";"    51.0"
"12196";"4000   ";"GM0994";"2019JJ00";"       6";"       4";"       4";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     4.0";"       2";"    65.5";"    62.9"
"12206";"4000   ";"GM0858";"2019JJ00";"      12";"       8";"       7";"       7";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     4.3";"       4";"    66.9";"    64.0"
